Name	Description	pvalue	qvalue	phenotype	genes
GO:0051932	synaptic transmission, GABAergic	0.389166875756278	0.975427704957673	1	GABRG2,GABBR1,GABRE,PRKCE,ZDHHC3,STXBP1
GO:2000649	regulation of sodium ion transmembrane transporter activity	0.389166875756278	0.975427704957673	1	FGF13,PRKCE,HECW1,DNM2,ATP1B1,KCNQ1
GO:0070192	chromosome organization involved in meiotic cell cycle	0.389747137522319	0.975427704957673	1	IHO1,EHMT2,NDC1,MLH1,DMC1,TRIP13,TEX15,SIRT7
GO:1905515	non-motile cilium assembly	0.389747137522319	0.975427704957673	1	SEPTIN7,NPHP3,DNM2,CEP290,DCTN1,CEP135,IFT122,KCNQ1
GO:0006820	anion transport	0.39395464021464	0.975427704957673	1	ABCC10,SLC3A1,SLC7A5,ABCC2,GRM7,GABRG2,SLC7A2,SLC26A10P,P2RX4,SLC11A1,SLC16A1,SLC6A15,SLC1A5,GABBR1,VDAC1,ABCC6,MFSD2A,CLCN6,SLC25A13,GABRE,SLC7A7,SLC13A5,HRH3,GRM5,SLC43A2,SLC25A29,SLC38A7,ABCB11,SLC12A8,CLCN7,ACE,GPR89B,SLC16A9,VDAC3,GFAP,SLC25A32,ABCC4,SLC22A25,PLA2G6,ANO10,KCNQ1,CD36,STXBP1
GO:0060284	regulation of cell development	0.394462274508771	0.975427704957673	1	TP53,SLC7A5,SEMA3C,ASCL1,WDR62,RET,CRKL,CHD7,PPP1CC,GSK3A,YTHDF2,BCL11A,L1CAM,NR1D1,RNF112,KDM1A,FGF13,GRM5,PLXNB1,LEF1,BRAF,SEMA3B,ADNP,C1QBP,HES2,GPR68,FBN1,SKI,PRKDC,PTPRD,DNM2,B2M,ABCC8,HLTF,SRF,AURKA,ACE,IKBKB,GFAP,CLEC7A,TRIB1,TNR,PLXNA3,PTN,DIP2B,PRPF19,EEF2K,LDLR
GO:0001510	RNA methylation	0.394674484539763	0.975427704957673	1	DIMT1,MEPCE,SNRPD2,SNRPF,BCDIN3D,RNMT,CBLL1,TRMT1L,METTL25B,ALKBH8,SNRPG
GO:0042147	retrograde transport, endosome to Golgi	0.394674484539763	0.975427704957673	1	PREPL,VPS52,ANKFY1,RHOBTB3,SNX5,TBC1D10A,GGA1,DCTN1,DENND2A,VTI1B,ERC1
GO:0051897	positive regulation of protein kinase B signaling	0.394674484539763	0.975427704957673	1	P2RX4,RET,PIK3CB,C1QBP,MTDH,HPSE,MFHAS1,FGFR1,BAG4,MEIS3,SPRY2
GO:0070555	response to interleukin-1	0.394674484539763	0.975427704957673	1	GHR,EGR1,PRKCA,NR1D1,CCL22,RBMX,MAPK3,MAPK11,MAPK13,IKBKB,CD40
GO:0016236	macroautophagy	0.397181029428143	0.975427704957673	1	TP53,TIGAR,EHMT2,ATP6V0C,NRBP2,VDAC1,HDAC6,SUPT5H,TSC2,MAPK3,WDR45B,GABARAP,MTMR3,EMC6,GABARAPL1,SYNPO2,IKBKG,SNX5,CDK5R1,CAPN1,PGAM5,EPM2A,NOD2,ATP6V0A2,VTI1B,CERS1,MOAP1,HUWE1,SCFD1,ATP13A2,OPTN,NUPR1,ATP6V0B,LRBA,EXOC8,ATP6V0E1
GO:0006096	glycolytic process	0.397488277521791	0.975427704957673	1	TIGAR,GPI,PRXL2C,ENO2,MLST8,FLCN,NUPR1,FOXK2,NCOR1
GO:0008306	associative learning	0.397488277521791	0.975427704957673	1	CHRNB2,ASIC1,B4GALT2,GRIN2A,BRAF,ABCC8,SRF,BRSK1,TNR
GO:0001912	positive regulation of leukocyte mediated cytotoxicity	0.398862226657314	0.975427704957673	1	HLA-F,CADM1,CD226,B2M,KLRD1
GO:0015872	dopamine transport	0.398862226657314	0.975427704957673	1	SLC6A2,CHRNB2,GABBR1,SYT11,SYT5
GO:0035272	exocrine system development	0.398862226657314	0.975427704957673	1	SEMA3C,LAMA5,BTBD7,RAB26,LAMA1
GO:0045668	negative regulation of osteoblast differentiation	0.398862226657314	0.975427704957673	1	SKI,MEN1,LRP5,SMAD3,TRPM4
GO:0060038	cardiac muscle cell proliferation	0.398862226657314	0.975427704957673	1	MAPK11,SMAD1,SKI,RBPJ,ZFPM2
GO:0022412	cellular process involved in reproduction in multicellular organism	0.398988901196097	0.975427704957673	1	RIMBP3C,IHO1,PRDX4,PLD6,EHMT2,VPS13B,YTHDF2,GARIN1A,AMH,SYCP3,SLIT3,LGR5,TUT7,YTHDC1,PLK1,NECTIN3,EREG,INHBA,PANK2,TBPL1,AURKA,MLH1,SPATA46,TAF4B,JAM2,ZP3,DNAH1,WDR77,SPIRE2,BTBD18,PTN,IFT81,DMC1,CABYR,TRIP13,TEX15,H3-3A
GO:0002228	natural killer cell mediated immunity	0.399368946374919	0.975427704957673	1	HLA-F,CADM1,CD226,SERPINB9,PRDX1,MICA,KLRD1
GO:0003143	embryonic heart tube morphogenesis	0.399368946374919	0.975427704957673	1	SETDB2,RNF207,DNAAF1,BBS5,NPHP3,SRF,SMAD3
GO:0043627	response to estrogen	0.399368946374919	0.975427704957673	1	SERPINB9,ASH2L,CD24,ABCB11,TRIM25,BCAS3,PELP1
GO:0019395	fatty acid oxidation	0.400186623555634	0.975427704957673	1	ACADVL,CPT1C,ACACB,ECI2,MFSD2A,ACADL,ABCB11,IRS2,HADH,HADHB,CPT1B,ACAT2
GO:0003012	muscle system process	0.400729314562296	0.975427704957673	1	CHRNA3,P2RX4,GUCY1A1,F2R,TRIM72,CHRNB2,PRKCA,MYOM1,GSK3A,SLC8A3,RNF207,CACNA1D,AKAP13,CHRNB4,CTTN,FGF13,CASQ2,KCND3,HSBP1,NMU,MYL6,CCDC78,AKAP6,MYH11,ABCC8,SSTR2,SRF,KLF15,ATP1B1,MYL5,PIK3C2A,P2RX6,CHRNB1,SMAD3,PLA2G6,TRPM4,FBXO32,KCNQ1
GO:0021761	limbic system development	0.403984967334913	0.975427704957673	1	POU3F2,CRKL,MFSD2A,FGF13,ALDH1A3,LEF1,SRF,CDK5R1,NDNF,PLXNA3
GO:0046785	microtubule polymerization	0.403984967334913	0.975427704957673	1	HSPA1B,CCDC57,FGF13,STMN2,EML2,FKBP4,CDK5R1,DCTN1,TUBGCP6,SLAIN1
GO:0070828	heterochromatin organization	0.403984967334913	0.975427704957673	1	SETDB2,L3MBTL1,LOXL2,KDM1A,POLE3,LMNB2,PPM1D,CENPV,SNAI1,H3-3A
GO:0051051	negative regulation of transport	0.404024792469472	0.975427704957673	1	KCNB1,GRM7,KLF7,DLG4,F2R,HLA-F,RSAD2,GABBR1,CNN2,ASIC1,COMMD1,VDAC1,GSK3A,FABP5,GABRE,CASQ2,HRH3,SLC43A2,BRAF,PRKCE,RAB11FIP3,HECW1,NUP153,USP17L2,INHBA,SYT11,IRS2,ABCC8,HADH,ABCG8,ACE,APOD,SVIP,OS9,PSMD9,ARF6,ISCU,LYPLA1,BAG4,CD36
GO:0002562	somatic diversification of immune receptors via germline recombination within a single locus	0.407455372286968	0.975427704957673	1	LEF1,EXO1,IL10,PRKDC,MLH1,PAXIP1,CD40,SHLD2
GO:0016444	somatic cell DNA recombination	0.407455372286968	0.975427704957673	1	LEF1,EXO1,IL10,PRKDC,MLH1,PAXIP1,CD40,SHLD2
GO:0035050	embryonic heart tube development	0.407455372286968	0.975427704957673	1	SETDB2,RNF207,DNAAF1,BBS5,NPHP3,SRF,IFT122,SMAD3
GO:0050688	regulation of defense response to virus	0.407455372286968	0.975427704957673	1	C1QBP,DHX9,USP17L2,RNF125,MICB,PCBP2,TRAF3IP2,TRIM38
GO:0060260	regulation of transcription initiation by RNA polymerase II	0.407455372286968	0.975427704957673	1	TP53,GTF2A2,PPM1D,SRF,TBP,TAF4B,PAXIP1,CAND1
GO:0051588	regulation of neurotransmitter transport	0.409546412419003	0.975427704957673	1	CHRNA3,ASIC1,CHRNB4,PREPL,CAMK2A,BRAF,PFN2,SYT11,FLOT1,GFAP,STXBP1
GO:0001756	somitogenesis	0.409992542827281	0.975427704957673	1	TP53,SEMA3C,LEF1,PRKDC,RBPJ,SMAD3
GO:0003179	heart valve morphogenesis	0.409992542827281	0.975427704957673	1	STRA6,SLIT3,ADAMTS9,MDM2,ELN,SNAI1
GO:0006949	syncytium formation	0.409992542827281	0.975427704957673	1	KCNH1,ADAM12,CDON,FLOT1,ADGRB1,JAM2
GO:0014015	positive regulation of gliogenesis	0.409992542827281	0.975427704957673	1	SLC7A5,PPP1CC,RNF112,GFAP,PTN,PRPF19
GO:0018198	peptidyl-cysteine modification	0.409992542827281	0.975427704957673	1	NCOA7,ACE,ZDHHC17,ZDHHC20,ZDHHC3,PRDX3
GO:0051148	negative regulation of muscle cell differentiation	0.409992542827281	0.975427704957673	1	TRIM72,CEACAM5,GSK3A,EREG,SMAD1,NFATC3
GO:0060420	regulation of heart growth	0.409992542827281	0.975427704957673	1	ACACB,GSK3A,MAPK11,AKAP6,RBPJ,ZFPM2
GO:0070228	regulation of lymphocyte apoptotic process	0.409992542827281	0.975427704957673	1	TP53,DOCK8,IL10,IRS2,PRELID1,CD3G
GO:0006757	ATP generation from ADP	0.414082977982647	0.975427704957673	1	TIGAR,GPI,PRXL2C,ENO2,MLST8,FLCN,NUPR1,FOXK2,NCOR1
GO:0015718	monocarboxylic acid transport	0.414082977982647	0.975427704957673	1	ABCC2,P2RX4,SLC16A1,ABCB11,ACE,SLC16A9,ABCC4,PLA2G6,CD36
GO:0050714	positive regulation of protein secretion	0.414383629477014	0.975427704957673	1	MYOM1,MYO18A,PRKCE,PPID,GPR68,IRS2,GLUD1,PSMD9,ATP13A2,PLA2G6,TRPM4,ARF6
GO:0051306	mitotic sister chromatid separation	0.414383629477014	0.975427704957673	1	MAD2L1,CCNB1,UBE2C,ANAPC1,PLK1,IK,ZW10,SMARCC1,HASPIN,PCID2,CDCA8,TRIP13
GO:0016311	dephosphorylation	0.414777405542829	0.975427704957673	1	DUSP3,PPEF2,PPP1CC,FKBP1A,INPP4B,SMG7,IQGAP1,CSNK2B,PTP4A2,PPP2R3B,SYMPK,MTMR3,PTPN20,PLPPR5,THNSL2,PTPRD,BPNT2,DUSP8,PPM1D,NANP,PPP1R15A,PPP6C,LPIN1,ANKLE2,PGAM5,EPHX2,IKBKB,PTP4A1,ALPL,TIMM50,MFHAS1,DLC1,PPP1R15B,SMAD3,BAG4,PTPRA,CDC25A
GO:0061564	axon development	0.415219234435476	0.975427704957673	1	GRM7,SEMA3C,LAMA5,SZT2,SLC9A6,ERBB2,KLF7,RET,NRXN1,CHRNB2,POU3F2,LAMB2,NTRK1,CRPPA,HDAC6,SCARF1,L1CAM,KALRN,CTTN,SLIT3,FGF13,CDH11,PLXNB1,BRAF,SEMA3B,LAMA1,NFASC,ADNP,FBXO45,DNM2,SRF,CDK5R1,FLOT1,ZDHHC17,APOD,ADGRB1,BRSK1,DDR1,YTHDF1,NREP,TNR,PLXNA3,PTN,DIP2B,NTNG2,STK24,CHN1,STXBP1
GO:0003170	heart valve development	0.418439490920482	0.975427704957673	1	STRA6,SLIT3,ADAMTS9,MDM2,ELN,RBPJ,SNAI1
GO:0016447	somatic recombination of immunoglobulin gene segments	0.418439490920482	0.975427704957673	1	EXO1,IL10,PRKDC,MLH1,PAXIP1,CD40,SHLD2
GO:0032387	negative regulation of intracellular transport	0.418439490920482	0.975427704957673	1	NUP153,USP17L2,APOD,SVIP,OS9,BAG4,CD36
GO:0035019	somatic stem cell population maintenance	0.418439490920482	0.975427704957673	1	NANOG,BRAF,SKI,CUL4A,RBPJ,LRP5,MYC
GO:0051058	negative regulation of small GTPase mediated signal transduction	0.418439490920482	0.975427704957673	1	RASA4,TRIM67,RASA4B,DLC1,FLCN,CCDC125,SPRY2
GO:0032386	regulation of intracellular transport	0.42121045944032	0.975427704957673	1	SAR1B,KCNB1,ERBB2,NOLC1,MDN1,MICALL2,PPP1CC,GSK3A,HRAS,RAN,MAPK3,DHX9,BCAS3,IPO5,NUP153,USP17L2,CDK5R1,CEP290,UBE2L3,NPEPPS,APOD,SVIP,STX18,OS9,NUP58,XPO1,HUWE1,SCFD1,ATP13A2,XPO4,PDCD5,SMAD3,DMAP1,BAG4,SIRT7,CD36
GO:0019730	antimicrobial humoral response	0.42194809746635	0.975427704957673	1	SLC11A1,TF,NOD2,RPL39,PLA2G6
GO:0022602	ovulation cycle process	0.42194809746635	0.975427704957673	1	AMH,SLIT3,EREG,INHBA,ZP3
GO:0033173	calcineurin-NFAT signaling cascade	0.42194809746635	0.975427704957673	1	STIMATE,AKAP6,HOMER2,CLEC7A,NFATC3
GO:0061028	establishment of endothelial barrier	0.42194809746635	0.975427704957673	1	AFDN,ICAM1,MARVELD2,HPSE,IKBKB
GO:0099054	presynapse assembly	0.42194809746635	0.975427704957673	1	EIF4G1,PTPRD,FARP1,NTNG2,ARF6
GO:2000273	positive regulation of signaling receptor activity	0.42194809746635	0.975427704957673	1	HDAC6,EREG,IL10,BUD31,IFNGR2
GO:0009410	response to xenobiotic stimulus	0.424133080132783	0.975427704957673	1	TP53,ABCC2,SEMA3C,APEX1,CYP3A5,RET,TIGAR,SLC6A2,EHMT2,ACACB,CRKL,NTRK1,EFTUD2,ABCC6,AMH,PNP,PFAS,GRIN2A,ABCB11,BRAF,SULT1A4,TYMS,IL10,INHBA,GSTM1,ABCC8,HADH,ACSL1,ABCG8,ACE,RPP21,BLOC1S3,ENO2,ABCC4,TRAF3IP2,CERS1,MYC,KCNQ1
GO:0009408	response to heat	0.424429838620989	0.975427704957673	1	HSPA1B,RBBP7,DAXX,SCN9A,MICA,HSBP1,ATXN3,EIF2S1,MICB,DNAJB1,CREBBP
GO:0014902	myotube differentiation	0.424429838620989	0.975427704957673	1	KCNH1,TRIM72,CEACAM5,NLN,ADAM12,CDON,SKI,FLOT1,ADGRB1,JAM2,RBM38
GO:0010498	proteasomal protein catabolic process	0.430566611463113	0.975427704957673	1	HSPA1B,SKP1,TRIM72,UBE2G1,PSME3,UBR1,COMMD1,PSMB2,GSK3A,PKD1,NR1D1,PSMB1,AKIRIN2,UBE2C,PRICKLE1,MARCHF6,ANAPC1,GABARAP,PLK1,TRIM25,ATXN3,FBXO45,UBE2A,FBXO2,ECPAS,HECW1,CUL4A,TRIM3,SMARCC1,MDM2,PSMC2,PSMA1,RAD23B,FAF1,AURKA,PSMD1,SIAH2,PRAME,SVIP,ARMC8,PCBP2,PSMA6,CAMLG,TRIB1,OS9,XPO1,HUWE1,TRIM38,DDI2,F8A3,NUPR1,PRPF19,KBTBD6,HERPUD1,FBXL4,TBL1X
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	0.43074829857192	0.975427704957673	1	EXO1,IL10,MLH1,PAXIP1,CD40,SHLD2
GO:0002208	somatic diversification of immunoglobulins involved in immune response	0.43074829857192	0.975427704957673	1	EXO1,IL10,MLH1,PAXIP1,CD40,SHLD2
GO:0009409	response to cold	0.43074829857192	0.975427704957673	1	ACADVL,ADRB3,SCN9A,CIRBP,CDH8,PLAC8
GO:0031529	ruffle organization	0.43074829857192	0.975427704957673	1	HRAS,ICAM1,PFN2,USP17L2,ARF6,BAG4
GO:0032608	interferon-beta production	0.43074829857192	0.975427704957673	1	TRIM56,IRF3,DHX9,FLOT1,TRIM38,POLR3G
GO:0032648	regulation of interferon-beta production	0.43074829857192	0.975427704957673	1	TRIM56,IRF3,DHX9,FLOT1,TRIM38,POLR3G
GO:0032757	positive regulation of interleukin-8 production	0.43074829857192	0.975427704957673	1	HSPA1B,F2R,FCN1,LILRA2,NOD2,CLEC7A
GO:0033363	secretory granule organization	0.43074829857192	0.975427704957673	1	F2R,VPS13B,GARIN1A,AP3M1,TBPL1,BLOC1S3
GO:0045190	isotype switching	0.43074829857192	0.975427704957673	1	EXO1,IL10,MLH1,PAXIP1,CD40,SHLD2
GO:0046324	regulation of glucose import	0.43074829857192	0.975427704957673	1	GSK3A,RHOQ,RNASEL,IRS2,ACE,KLF15
GO:0050795	regulation of behavior	0.43074829857192	0.975427704957673	1	STRA6,DLG4,CHRNB2,NR1D1,NMU,NPY
GO:0051339	regulation of lyase activity	0.43074829857192	0.975427704957673	1	STIM1,GABBR1,ADRB3,CACNA1D,ADGRV1,ISCU
GO:0090303	positive regulation of wound healing	0.43074829857192	0.975427704957673	1	F2R,HRAS,PRKCE,HPSE,CLEC7A,CD36
GO:1903053	regulation of extracellular matrix organization	0.43074829857192	0.975427704957673	1	LAMB1,LAMB2,LRP1,LAMA1,DDR1,SMAD3
GO:0036473	cell death in response to oxidative stress	0.435312698361165	0.975427704957673	1	PYCR1,HDAC6,RNF112,TRAP1,GSKIP,IL10,NCOA7,SIGMAR1,STK24,NONO
GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	0.436128936230984	0.975427704957673	1	CHRNA3,GABRG2,P2RX4,NRXN1,LRRK1,DLG4,CHRNB2,DACT3,ATP6V0C,EGR1,PIAS4,PRICKLE2,SEZ6,GSK3A,PKD1,SLC8A3,IGSF11,CHRNA2,TSC2,CHRNB4,LRP1,GABRE,PRICKLE1,LGR5,RNF138,CD24,RUVBL1,GSKIP,CSNK2B,LEF1,GRIN2A,PRKCZ,PBXIP1,NPHP4,SKI,NPHP3,HECW1,APCDD1,CMAHP,C12orf43,RBPJ,KLF15,SIAH2,HBP1,HTR3B,NXN,CCDC88C,LRP5,AMER1,CALCOCO1,P2RX6,CHRNB1,SMAD3,TRPM4,TBL1X
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	0.437121061279762	0.975427704957673	1	HSPA1B,SKP1,TRIM72,UBE2G1,UBR1,COMMD1,PSMB2,GSK3A,PSMB1,AKIRIN2,UBE2C,PRICKLE1,MARCHF6,ANAPC1,GABARAP,PLK1,TRIM25,ATXN3,FBXO45,UBE2A,FBXO2,ECPAS,HECW1,CUL4A,TRIM3,SMARCC1,MDM2,PSMC2,PSMA1,RAD23B,FAF1,AURKA,PSMD1,SIAH2,PRAME,SVIP,ARMC8,PCBP2,PSMA6,CAMLG,TRIB1,OS9,XPO1,HUWE1,TRIM38,KBTBD6,HERPUD1,FBXL4,TBL1X
GO:0044089	positive regulation of cellular component biogenesis	0.437121061279762	0.975427704957673	1	TP53,ARHGEF10,SETDB2,NRXN1,HSPA1B,PRKCA,NTRK1,EIF4G1,HRAS,CDH17,CTTN,GPSM2,COL16A1,RHOQ,BRAF,PRKCE,PFN2,ADNP,PLPPR5,SEPTIN7,BCAS3,NPHP4,PTPRD,DNM2,SYNPO2,SRF,CDK5R1,FAF1,RHOC,FLOT1,DCTN1,ADGRB1,DHX33,MLST8,ASAP1,CLEC7A,STX18,LRRN1,MOAP1,CEP135,ATP13A2,LIMCH1,SMAD3,ARF6,CAND1,SLAIN1,BAG4,CD36,EEF2K
GO:0002637	regulation of immunoglobulin production	0.43745444027746	0.975427704957673	1	HPX,GPI,IL10,MLH1,PAXIP1,CD40,SHLD2
GO:0060261	positive regulation of transcription initiation by RNA polymerase II	0.43745444027746	0.975427704957673	1	TP53,GTF2A2,SRF,TBP,TAF4B,PAXIP1,CAND1
GO:0099072	regulation of postsynaptic membrane neurotransmitter receptor levels	0.43745444027746	0.975427704957673	1	DLG4,CPT1C,CACNG8,HRAS,CACNG5,PRKCZ,NSG1
GO:0009611	response to wounding	0.439062156997958	0.975427704957673	1	KCNB1,P2RX4,ERBB2,SLC11A1,F2R,TRIM72,CNN2,PRKCA,LAMB2,NTRK1,SCARF1,AHNAK,HRAS,PIK3CB,COL5A1,GRIN2A,BRAF,PRKCE,EREG,SCUBE1,IL10,NOTCH4,SCARB1,SYT11,ABCC8,NMNAT1,SRF,CD151,FUNDC2,RHOC,AURKA,TFPI,CDKN1A,HPSE,APOD,TFPI2,NDNF,BLOC1S3,DGKA,GFAP,DDR1,CLEC7A,NREP,MPIG6B,TNR,PTN,STK24,CD40,SMAD3,CD36,STXBP1
GO:0030071	regulation of mitotic metaphase/anaphase transition	0.43930371507015	0.975427704957673	1	MAD2L1,CCNB1,UBE2C,PLK1,IK,ZW10,SMARCC1,HASPIN,PCID2,CDCA8,TRIP13
GO:0043434	response to peptide hormone	0.439807247302927	0.975427704957673	1	APEX1,GHR,TRIM72,EGR1,GSK3A,YWHAG,INSRR,GNRHR2,TSC2,CAMK2A,RHOQ,PRKCZ,NCL,EIF4EBP2,EREG,CCNA2,IL10,FBN1,MEN1,PRKDC,SCNN1D,SMARCC1,INHBA,SRSF5,IRS2,ABCC8,HADH,SNX5,LPIN1,STAT2,KLF15,SHC1,JAK1,ALPL,PIK3C2A,KCNQ1,EEF2K,PTPRA
GO:0098771	inorganic ion homeostasis	0.440904771757958	0.975427704957673	1	STIM1,ATP5F1B,SLC9A6,SLC11A1,F2R,ATP2A3,HPX,ATP6V0C,COMMD1,CHD7,ABCC6,CYB561,SLC8A3,FKBP1A,ATP6V1F,PIK3CB,CASQ2,RHBG,GRM5,MAPK3,TASL,SLC12A8,PRKCE,IREB2,SLC9A7,GLRX5,AKAP6,SCNN1D,B2M,TF,ATP1B3,ACE,GPR89B,ATP1A4,ATP1B1,ALPL,ATP6V0A2,KCTD7,ACO1,MYC,ATP13A2,PLCG1,CD40,FTL,HERPUD1,ATP6V0B,TMCO1,SLC39A7,ISCU,TMEM175,ATP6V0E1,KCNQ1,SLC41A1
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.44486800134675	0.975427704957673	1	UTP4,UTP20,NOP14,FCF1,UTP25
GO:0006378	mRNA polyadenylation	0.44486800134675	0.975427704957673	1	PABPC1,YTHDC1,SYMPK,CPSF3,GRSF1
GO:0007099	centriole replication	0.44486800134675	0.975427704957673	1	WDR62,NPM1,CCDC57,CEP152,CEP135
GO:0008542	visual learning	0.44486800134675	0.975427704957673	1	CHRNB2,B4GALT2,GRIN2A,BRAF,ABCC8
GO:0021762	substantia nigra development	0.44486800134675	0.975427704957673	1	ATP5PF,DYNLL1,YWHAQ,ATP5PB,GLUD1
GO:0031111	negative regulation of microtubule polymerization or depolymerization	0.44486800134675	0.975427704957673	1	HDAC6,FGF13,STMN2,EML2,FKBP4
GO:0032613	interleukin-10 production	0.44486800134675	0.975427704957673	1	INAVA,LILRA5,PRKCZ,NOD2,CLEC7A
GO:0032653	regulation of interleukin-10 production	0.44486800134675	0.975427704957673	1	INAVA,LILRA5,PRKCZ,NOD2,CLEC7A
GO:0086002	cardiac muscle cell action potential involved in contraction	0.44486800134675	0.975427704957673	1	RNF207,CACNA1D,KCND3,TRPM4,KCNQ1
GO:0089718	amino acid import across plasma membrane	0.44486800134675	0.975427704957673	1	SLC7A5,SLC7A2,SLC1A5,SLC43A2,GFAP
GO:2000179	positive regulation of neural precursor cell proliferation	0.44486800134675	0.975427704957673	1	ASCL1,WDR62,GNG5,KDM1A,CDON
GO:2001239	regulation of extrinsic apoptotic signaling pathway in absence of ligand	0.44486800134675	0.975427704957673	1	RET,HSPA1B,INHBA,SGK3,FGFR1
GO:0043535	regulation of blood vessel endothelial cell migration	0.447212001510246	0.975427704957673	1	ATP5F1B,P2RX4,PRKCA,CSNK2B,ANGPT4,PLCG1,FGFR1,PIK3C2A,CD40
GO:0050801	ion homeostasis	0.448385713635934	0.975427704957673	1	STIM1,ATP5F1B,SLC9A6,SLC11A1,F2R,ATP2A3,HPX,ATP6V0C,COMMD1,CHD7,ABCC6,CYB561,SLC8A3,FKBP1A,ATP6V1F,PIK3CB,CASQ2,RHBG,GRM5,MAPK3,TASL,SLC12A8,PRKCE,UNC80,IREB2,SLC9A7,GLRX5,AKAP6,SCNN1D,B2M,TF,ATP1B3,ACE,GPR89B,ATP1A4,ATP1B1,ALPL,ATP6V0A2,KCTD7,ACO1,MYC,ATP13A2,PLCG1,CD40,FTL,HERPUD1,ATP6V0B,TMCO1,SLC39A7,ISCU,TMEM175,ATP6V0E1,KCNQ1,SLC41A1
GO:0023061	signal release	0.450797187423606	0.975427704957673	1	CHRNA3,KCNB1,P2RX4,KLF7,NRXN1,SLC16A1,F2R,PIP5K1C,CHRNB2,GABBR1,ASIC1,CHD7,NR1D1,CHRNB4,PREPL,HRH3,CAMK2A,BRAF,PRKCE,PFN2,GPR68,RAB11FIP3,INHBA,SYT11,RASL10B,IRS2,ABCC8,GLUD1,HADH,SYT5,ICA1,BRSK1,ABCC4,LTBP4,UNC13C,LRP5,PSMD9,PLA2G6,TRPM4,KCNQ1,STXBP1
GO:0000041	transition metal ion transport	0.450937537124677	0.975427704957673	1	SLC11A1,HPX,IREB2,DNM2,B2M,FKBP4,TF,FTL,SLC39A7,ISCU
GO:0030516	regulation of axon extension	0.450937537124677	0.975427704957673	1	SEMA3C,L1CAM,CTTN,SEMA3B,ADNP,DNM2,SRF,TNR,PLXNA3,DIP2B
GO:0045807	positive regulation of endocytosis	0.450937537124677	0.975427704957673	1	LRP1,ANKFY1,DNM2,B2M,TF,CD151,FLOT1,CBLL1,CD36,EEF2K
GO:0051149	positive regulation of muscle cell differentiation	0.451380652649853	0.975427704957673	1	LAMB1,LAMB2,LAMA1,MAPK11,AKAP6,MDM2
GO:0086065	cell communication involved in cardiac conduction	0.451380652649853	0.975427704957673	1	RNF207,CACNA1D,CASQ2,ATP1B1,TRPM4,KCNQ1
GO:0097006	regulation of plasma lipoprotein particle levels	0.451380652649853	0.975427704957673	1	MFSD2A,SCARB1,PLAGL2,ABCC8,CD36,LDLR
GO:0050767	regulation of neurogenesis	0.452347588461492	0.975427704957673	1	TP53,SLC7A5,SEMA3C,ASCL1,WDR62,CHD7,PPP1CC,YTHDF2,L1CAM,NR1D1,RNF112,KDM1A,FGF13,GRM5,PLXNB1,LEF1,BRAF,SEMA3B,ADNP,HES2,SKI,PTPRD,B2M,ABCC8,HLTF,SRF,ACE,GFAP,TNR,PLXNA3,PTN,DIP2B,PRPF19,EEF2K,LDLR
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	0.454147521003257	0.975427704957673	1	DDIAS,KDM1A,PIK3CB,TRAP1,MDM2,HYOU1,TRIAP1,ARMC10,HERPUD1,NONO,SNAI1
GO:0010942	positive regulation of cell death	0.454984133069503	0.975427704957673	1	TP53,ASCL1,LGALS1,RRP1B,RET,TIGAR,CTSC,DAPK2,MTCH2,EGR1,PIAS4,NTRK1,GSK3A,HDAC6,DAXX,EIF4G1,AIMP2,LRP1,PIK3CB,TRAF7,ALDH1A3,RNPS1,CAMK2A,GRIN2A,PPID,TIMP3,ELK1,C1QBP,IL10,PRKDC,PLAGL2,DNM2,INHBA,EIF2S1,CDK5R1,FAF1,PRELID1,CDKN1A,ACE,RAD9A,TEX261,CLEC7A,EIF5A,MOAP1,DLC1,FLCN,MYC,PLCG1,ZNF746,CD40,NUPR1,PDCD5,LTK,CD36
GO:0038034	signal transduction in absence of ligand	0.456372416313601	0.975427704957673	1	RET,HSPA1B,GSK3A,INHBA,SGK3,MOAP1,FGFR1
GO:0043954	cellular component maintenance	0.456372416313601	0.975427704957673	1	INAVA,DLG4,F2R,CTTN,DCTN1,ERC1,ARF6
GO:0060411	cardiac septum morphogenesis	0.456372416313601	0.975427704957673	1	TP53,SEMA3C,CHD7,SLIT3,MDM2,RBPJ,ZFPM2
GO:0097192	extrinsic apoptotic signaling pathway in absence of ligand	0.456372416313601	0.975427704957673	1	RET,HSPA1B,GSK3A,INHBA,SGK3,MOAP1,FGFR1
GO:0006303	double-strand break repair via nonhomologous end joining	0.460374906432559	0.975427704957673	1	LIG3,XRCC6,PRKDC,MLH1,PNKP,PRPF19,SHLD2,SIRT7
GO:0045911	positive regulation of DNA recombination	0.460374906432559	0.975427704957673	1	PIAS4,RUVBL1,WDR48,MLH1,PAXIP1,CD40,DMAP1,SHLD2
